geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state
29230;-20.81782466095317;-40.62326547064974;anchieta;ES
3220;-23.59081788893495;-46.55126574185525;sao paulo;SP
80060;-25.43100388037396;-49.26126470676328;curitiba;PR
22291;-22.94625199777829;-43.161238267557245;rio de janeiro;RJ
22240;-22.93738926643548;-43.190317211072575;rio de janeiro;RJ
6474;-23.48529087761694;-46.84200552736423;barueri;SP
29143;-20.348128983900956;-40.3887226694093;cariacica;ES
2543;-23.483987989179955;-46.6620835073576;sao paulo;SP
31515;-19.81825252006386;-43.96218768431493;belo horizonte;MG
12460;-22.731492760026992;-45.559854911864434;campos do jordao;SP
68145;-3.4507218010505194;-52.89445952492224;medicilandia;PA
83707;-25.55411150982502;-49.37932805525439;araucária;PR
23020;-23.05374841770637;-43.55630086489708;rio de janeiro;RJ
23520;-22.935450362484797;-43.679856049397;rio de janeiro;RJ
13100;-22.920301236741903;-47.04392474825445;campinas;SP
29047;-20.297403156818024;-40.309407004587634;vitoria;ES
6455;-23.502889562373497;-46.84815090916507;barueri;SP
4707;-23.62193846345273;-46.69787390497708;são paulo;SP
9090;-23.6539875545329;-46.53843277990652;santo andre;SP
25977;-22.379789300034645;-42.92663232690309;teresopolis;RJ
11040;-23.96958519983838;-46.31969794878531;santos;SP
3932;-23.58443933595232;-46.50322787549924;sao paulo;SP
89802;-27.103506331089;-52.623371528654125;chapeco;SC
4821;-23.72400204695726;-46.68800954712288;sao paulo;SP
59020;-5.793270596859709;-35.20075720844838;natal;RN
5445;-23.55089133888281;-46.69968559172487;sao paulo;SP
13874;-21.973001002274803;-46.764728036396896;sao joao da boa vista;SP
4661;-23.686150211592487;-46.69345841828658;sao paulo;SP
95630;-29.638751361951865;-50.84613997329021;parobe;RS
44050;-12.247677618096828;-38.9549224494778;feira de santana;BA
21220;-22.85026366022744;-43.31806780000179;rio de janeiro;RJ
11045;-23.97532861394189;-46.31534644768881;santos;SP
27259;-22.546199891482463;-44.06432441395927;volta redonda;RJ
78500;-10.815840558520524;-55.45234865072908;colider;MT
1123;-23.529307180131543;-46.63490526351788;sao paulo;SP
28680;-22.46716447314333;-42.64586277985619;cachoeiras de macacu;RJ
89220;-26.26810149708581;-48.87708931833923;joinville;SC
15092;-20.86653483963913;-49.41332476922104;são josé do rio preto;SP
14110;-21.25612282345382;-47.80661105296385;bonfim paulista;SP
9171;-23.701634517405328;-46.512268417223375;santo andre;SP
22451;-22.979814153835108;-43.24239403078137;rio de janeiro;RJ
7020;-23.47004139439665;-46.53902573757864;guarulhos;SP
35047;-18.90446447069051;-41.956696434551205;governador valadares;MG
6340;-23.565797136709453;-46.82327041825653;carapicuiba;SP
13562;-22.00805266501233;-47.91497461241268;sao carlos;SP
37470;-22.11726608214745;-45.04998462625339;sao lourenco;MG
12246;-23.218100245080446;-45.90498815820299;são josé dos campos;SP
55495;-8.45606879423857;-35.94180763057927;agrestina;PE
2991;-23.436680508439665;-46.72468273881477;sao paulo;SP
17320;-22.41163434982806;-48.4523388603938;mineiros do tiete;SP
31170;-19.886771689346688;-43.92535151128357;belo horizonte;MG
7252;-23.448649610046743;-46.40645541771018;guarulhos;SP
62370;-4.044576599116283;-40.86783518853229;sao benedito;CE
5020;-23.537703949766275;-46.68615937745978;sao paulo;SP
74550;-16.66498294969052;-49.28370283201629;goiania;GO
14930;-21.987648467923787;-48.38350621838544;boa esperanca do sul;SP
33600;-19.63410649416744;-44.03301909435813;pedro leopoldo;MG
9070;-23.64285609463907;-46.542138748254445;santo andre;SP
3648;-23.52821175797796;-46.52616158381903;são paulo;SP
4856;-23.78526235053957;-46.687630033585286;sao paulo;SP
6765;-23.61877003052688;-46.77025147446477;taboão da serra;SP
2539;-23.49412138190317;-46.65763139938832;sao paulo;SP
27660;-22.16880905616797;-43.581795644279325;rio das flores;RJ
74672;-16.6360545;-49.23250424999999;goiania;GO
88501;-27.814417962259757;-50.33032114640199;lages;SC
25245;-22.53664257899993;-43.318934999999954;duque de caxias;RJ
30810;-19.899628240348594;-43.98526389745508;belo horizonte;MG
8560;-23.525761232038708;-46.33270151249348;poa;SP
4372;-23.649410218602384;-46.65770454562173;sao paulo;SP
12946;-23.128692738640076;-46.55148989707188;atibaia;SP
5119;-23.49465472938433;-46.73546643228112;sao paulo;SP
90440;-30.01584395697963;-51.19443946182707;porto alegre;RS
35700;-19.456793274614935;-44.23502575388379;sete lagoas;MG
69919;-9.954712508742574;-67.855748280599;rio branco;AC
3011;-23.538970456287142;-46.61615239454088;sao paulo;SP
6730;-23.591533744713992;-47.01738769113111;vargem grande paulista;SP
39270;-17.346502792070204;-44.92670200484224;pirapora;MG
6038;-23.56353456895962;-46.7804287142651;osasco;SP
89030;-26.879808416036735;-49.09473161310517;blumenau;SC
55032;-8.299941020986632;-35.98225999723996;caruaru;PE
18407;-23.990265688978507;-48.89214179826882;itapeva;SP
3381;-23.57732753482605;-46.53173187676729;sao paulo;SP
8790;-23.52929715957154;-46.17650075346884;mogi das cruzes;SP
6414;-23.494285082872555;-46.86807951197021;barueri;SP
85550;-25.996616176064464;-52.565943889424354;coronel vivida;PR
89239;-26.150382199001665;-48.907181420480136;joinville;SC
79400;-18.51903152774144;-54.75006860561766;coxim;MS
13042;-22.925989938109502;-47.051793649460414;campinas;SP
67020;-1.3845305331952191;-48.383796080389125;ananindeua;PA
12212;-23.167376442907983;-45.89306366188556;sao jose dos campos;SP
1242;-23.54678619677996;-46.65749567638062;sao paulo;SP
11721;-24.006267031960554;-46.44169394916568;praia grande;SP
1229;-23.539704202060094;-46.66016623480868;sao paulo;SP
18015;-23.5035731312828;-47.43367214654622;sorocaba;SP
29140;-20.333817120663085;-40.36043212328288;cariacica;ES
60182;-3.726684680480271;-38.46654417066892;fortaleza;CE
39665;-17.53377351909003;-43.01337234871532;carbonita;MG
4538;-23.590184207051745;-46.68169011172018;sao paulo;SP
26220;-22.758751279474748;-43.44438019431919;nova iguacu;RJ
38700;-18.581993425713147;-46.516517009561255;patos de minas;MG
2352;-23.454023563419696;-46.59812081695427;são paulo;SP
11035;-23.98363419983838;-46.3059908649663;santos;SP
80710;-25.43239466833055;-49.30728117816964;curitiba;PR
35570;-20.476691429937876;-45.42899482913338;formiga;MG
13150;-22.63488793596512;-47.1882117300277;cosmopolis;SP
80250;-25.446072778404044;-49.2727157250682;curitiba;PR
8140;-23.51323247821569;-46.39728077699232;são paulo;SP
39860;-17.846471743027404;-40.3482079284439;nanuque;MG
37800;-21.3032497661837;-46.71359805532229;guaxupe;MG
90810;-30.065063574787995;-51.23094479724743;porto alegre;RS
82120;-25.39705760847017;-49.28090694487535;curitiba;PR
78580;-9.858758656842854;-56.0778854308908;alta floresta;MT
72015;-15.83568449837956;-48.04989806148722;brasilia;DF
7031;-23.49189491395926;-46.54629394463038;guarulhos;SP
35590;-20.0249178715628;-45.54700797600718;lagoa da prata;MG
1446;-23.576013471002327;-46.67407032361936;sao paulo;SP
29162;-20.193834776190585;-40.27341470744984;serra;ES
39960;-16.44309454446398;-41.01732067260607;jequitinhonha;MG
88220;-27.102098999999946;-48.62961349999995;itapema;SC
25250;-22.586200295761483;-43.30417683455328;duque de caxias;RJ
5816;-23.66780347599399;-46.73980927782903;sao paulo;SP
80240;-25.452920933666107;-49.29347831487678;curitiba;PR
65076;-2.536880530451804;-44.335005743761215;sao luis;MA
8840;-23.48139693194152;-46.13412600167349;mogi das cruzes;SP
8599;-23.468257347415367;-46.339533835693445;itaquaquecetuba;SP
77006;-10.166859795160198;-48.31307397753942;palmas;TO
98870;-28.027280926990343;-54.35441117304676;girua;RS
13040;-22.943404351924556;-47.05301667554389;campinas;SP
97870;-28.510686;-55.22002425;santo antonio das missoes;RS
40210;-12.996048981123144;-38.50681674289806;salvador;BA
30441;-19.94072135942637;-43.96202909285006;belo horizonte;MG
75903;-17.786122298510403;-50.92125912781677;rio verde;GO
66050;-1.4399735786544765;-48.486059912141606;belem;PA
79603;-20.79387574510401;-51.70203384572695;tres lagoas;MS
83730;-25.681917607781187;-49.53659440130173;contenda;PR
89030;-26.89137613531834;-49.08501015895896;blumenau;SC
8750;-23.542974344208115;-46.26494433202311;mogi das cruzes;SP
29055;-20.298725241242003;-40.293733865520366;vitoria;ES
84240;-24.546248549468714;-49.9381397214563;pirai do sul;PR
21220;-22.850412639930923;-43.31380787108773;rio de janeiro;RJ
12080;-23.01697310161593;-45.54764624133784;taubate;SP
28083;-21.739590986555687;-41.31508671755669;campos dos goytacazes;RJ
32215;-19.964164154777453;-44.01602423197073;contagem;MG
26545;-22.805293500000005;-43.40029500000001;nilopolis;RJ
34505;-19.886213162755983;-43.809948000000006;sabara;MG
5043;-23.52470283811297;-46.69323863310007;sao paulo;SP
76300;-15.31417035478955;-49.61251651848828;ceres;GO
24370;-22.931994723227767;-43.11484054419467;niterói;RJ
80320;-25.46686974806164;-49.2946831417773;curitiba;PR
76829;-8.766052709139744;-63.84054023095347;porto velho;RO
6813;-23.64962513552885;-46.80216453641551;embu das artes;SP
57041;-9.569318887875784;-35.75802302469851;maceio;AL
95588;-29.836408604352755;-50.05651008438482;xangri-la;RS
13482;-22.57436474770618;-47.456106825841054;limeira;SP
13295;-23.13509804098335;-47.07501062459557;itupeva;SP
23059;-22.916003095359898;-43.611277106904346;rio de janeiro;RJ
7030;-23.49930039439665;-46.55226862461768;guarulhos;SP
36900;-20.25786399522749;-42.03394439915397;manhuacu;MG
37706;-21.85540326105032;-46.56473973694053;pocos de caldas;MG
17730;-21.78464414816164;-50.793565840481264;parapua;SP
75240;-16.96284702822629;-48.95834316627954;bela vista de goias;GO
76870;-9.898798547596275;-63.039517935498246;ariquemes;RO
90550;-30.014778803220032;-51.19180870607081;porto alegre;RS
79260;-22.106253409562058;-56.53843273430211;bela vista;MS
9361;-23.69874520454159;-46.44932979323671;maua;SP
31565;-19.836998318627696;-43.969265576317206;belo horizonte;MG
13617;-22.1846092700156;-47.378053502478615;leme;SP
14540;-20.038510530073637;-47.74650066465146;igarapava;SP
59108;-5.760984101304175;-35.26447460713254;natal;RN
76908;-10.89131872548323;-61.89843551828108;ji-parana;RO
9810;-23.718880634196985;-46.5623228699866;sao bernardo do campo;SP
60115;-3.729566399388321;-38.50737963711117;fortaleza;CE
1310;-23.56169090025208;-46.65612560806024;são paulo;SP
2185;-23.51792277968189;-46.56853235618264;sao paulo;SP
90010;-30.030026318491256;-51.23282306683334;porto alegre;RS
6310;-23.514632567349285;-46.8378404214372;carapicuiba;SP
88345;-27.033885724059346;-48.658058796579645;camboriú;SC
5432;-23.551493982514856;-46.69338757146976;sao paulo;SP
11706;-24.04049966833056;-46.52033470191586;praia grande;SP
65390;-3.96203690689149;-45.66453044491079;santa luzia;MA
77803;-7.193034430569561;-48.20959388676513;araguaina;TO
91410;-30.0500109955566;-51.17028189549316;porto alegre;RS
4302;-23.62282055453289;-46.6371119074384;sao paulo;SP
4204;-23.58230343791165;-46.60644176526685;são paulo;SP
79112;-20.44250211047537;-54.65110380292313;campo grande;MS
9710;-23.71104040608207;-46.54511769011488;sao bernardo do campo;SP
6719;-23.621550098587694;-46.926832851656805;cotia;SP
81570;-25.482450163483115;-49.23029417692889;curitiba;PR
13083;-22.820672954757928;-47.07414247293557;campinas;SP
56512;-8.416421721276732;-37.07029573479357;arcoverde;PE
24732;-22.8299663392271;-42.97355880936682;são gonçalo;RJ
7032;-23.503853294477462;-46.55452827921402;guarulhos;SP
94100;-29.90381146133281;-51.02065094360302;gravataí;RS
4164;-23.630637719400998;-46.60761159922671;sao paulo;SP
14060;-21.13227013627446;-47.816818994171626;ribeirao preto;SP
33823;-19.757804448785325;-44.14251628336895;ribeirao das neves;MG
5207;-23.39938204985537;-46.75115156028362;sao paulo;SP
77006;-10.180682639109117;-48.320518004953534;palmas;TO
16010;-21.20753491502549;-50.439614636971626;aracatuba;SP
8452;-23.53036920122336;-46.39602647668647;sao paulo;SP
9637;-23.65282536914989;-46.57366139829179;sao bernardo do campo;SP
17063;-22.308361931444413;-49.09764307037326;bauru;SP
6263;-23.49304966357116;-46.79707266945627;osasco;SP
5052;-23.53464583596862;-46.70080214654623;sao paulo;SP
18200;-23.589247499999992;-48.040632;itapetininga;SP
12287;-23.110343371083125;-45.71384572370017;cacapava;SP
75650;-17.728117090343794;-49.12687453148837;morrinhos;GO
37545;-22.356752052453217;-45.78970343307005;cachoeira de minas;MG
9220;-23.61981660727678;-46.53741482139765;santo andre;SP
76220;-16.18815296140013;-50.7785957330072;fazenda nova;GO
37235;-21.189391473438068;-45.44257932582261;coqueiral;MG
4260;-23.58055136747645;-46.6131081747072;são paulo;SP
21941;-22.840629819621167;-43.2301436130907;rio de janeiro;RJ
89820;-26.87510836227753;-52.40917781777732;xanxere;SC
3579;-23.56349494255291;-46.49809883458363;sao paulo;SP
6472;-23.485351825211385;-46.85413728049457;barueri;SP
99200;-28.84897447851661;-51.8983056201073;guapore;RS
36889;-21.12309972512813;-42.34714692666577;muriae;MG
20230;-22.91316975852623;-43.191122977927215;rio de janeiro;RJ
45208;-13.856393952492375;-40.05726739263912;jequié;BA
3937;-23.58919300826724;-46.4986187694283;sao paulo;SP
1536;-23.563488614490147;-46.62238135983039;sao paulo;SP
4561;-23.611194660280468;-46.6820549635005;sao paulo;SP
4543;-23.587540919129346;-46.6751004008983;sao paulo;SP
5665;-23.61848855409895;-46.72797465947487;são paulo;SP
21071;-22.845920026342966;-43.2701444431366;rio de janeiro;RJ
87206;-23.68245358671633;-52.636756518219954;cianorte;PR
15991;-21.633273366639724;-48.33738299180568;matao;SP
4230;-23.601843679000368;-46.60023440606268;são paulo;SP
4143;-23.61386952484273;-46.63324143588781;sao paulo;SP
78015;-15.61403059253886;-56.09237545715562;cuiaba;MT
9560;-23.62938497938424;-46.55312231007351;sao caetano do sul;SP
74915;-16.743631999999934;-49.27139551899995;aparecida de goiania;GO
78250;-15.238570499999996;-59.3323065;pontes e lacerda;MT
19780;-22.251100470461058;-50.69597327985674;quata;SP
65975;-6.564194795291352;-47.45039670787214;estreito;MA
21020;-22.839743533469736;-43.27662342763618;rio de janeiro;RJ
9780;-23.71366379987316;-46.53216433345845;sao bernardo do campo;SP
18660;-22.82358899999995;-48.68221399999996;pratania;SP
22051;-22.970867710514195;-43.190094352213;rio de janeiro;RJ
18136;-23.551667537718156;-47.13652690227882;sao roque;SP
18290;-23.795399524326097;-48.59464950763578;buri;SP
35450;-20.251309806411737;-43.797197354664775;itabirito;MG
27923;-22.388691162552764;-41.78013377458912;macae;RJ
24230;-22.90830661503841;-43.11023237039065;niteroi;RJ
65068;-2.487761581356621;-44.213526837286736;são luís;MA
13505;-22.3750241046224;-47.55823453052688;rio claro;SP
15230;-21.233522886943213;-49.64488298439306;adolfo;SP
25214;-22.684268001096576;-43.25986247571296;duque de caxias;RJ
7143;-23.416960840412013;-46.504277188037406;guarulhos;SP
27320;-22.537424991835724;-44.212669168562826;barra mansa;RJ
22461;-22.962509412718514;-43.219070605487765;rio de janeiro;RJ
21046;-22.874559732524244;-43.23933331313989;rio de janeiro;RJ
8738;-23.55505366960813;-46.20076081211637;mogi das cruzes;SP
45020;-14.858258213447597;-40.84086902234777;vitoria da conquista;BA
35680;-20.081936310941565;-44.57820588084784;itauna;MG
16360;-21.45863513659428;-49.9428356657418;avanhandava;SP
12415;-22.960290055506015;-45.4078503149949;pindamonhangaba;SP
5843;-23.652299210658427;-46.73917686303306;sao paulo;SP
36190;-21.19546061151793;-43.34172739802581;merces;MG
89260;-26.5160651493162;-49.11644380056565;jaragua do sul;SC
21210;-22.839733811436982;-43.31124726225055;rio de janeiro;RJ
11740;-24.194834375307824;-46.80305434512169;itanhaem;SP
4332;-23.659310210658436;-46.6523803179352;sao paulo;SP
93821;-29.636517963171837;-50.96610429879196;sapiranga;RS
39801;-17.86575706214796;-41.50003222071469;teofilo otoni;MG
1405;-23.560714456287144;-46.65173313099435;sao paulo;SP
7600;-23.25720226977896;-46.58897221149515;mairipora;SP
84600;-26.24050980426101;-51.09731013536406;uniao da vitoria;PR
38770;-17.74119359114287;-46.179245466824845;joao pinheiro;MG
11450;-23.944115355046137;-46.30296410167623;guaruja;SP
37750;-21.675045825956087;-45.92406394174453;machado;MG
2735;-23.4927595434244;-46.69382278282069;são paulo;SP
78005;-15.58906467679235;-56.09322924511338;cuiaba;MT
87430;-23.737536019900432;-52.855617119721884;tapejara;PR
30421;-19.930225788504853;-43.974610317935216;belo horizonte;MG
17025;-22.301556203939644;-49.04680651181934;bauru;SP
41810;-13.001757149202115;-38.45513271496008;salvador;BA
45780;-15.654363097919823;-40.065291368252986;itarantim;BA
37590;-22.283046436499607;-46.60533766084996;jacutinga;MG
95185;-29.296020336936508;-51.50382918962794;carlos barbosa;RS
95500;-29.821354926654973;-50.53220691083358;santo antonio da patrulha;RS
9090;-23.65359694921801;-46.531240832217705;santo andré;SP
89806;-27.088309198366225;-52.58525039264802;chapeco;SC
65074;-2.51116084184574;-44.26513420893317;sao luis;MA
76980;-12.73016506933756;-60.12745215888652;vilhena;RO
97670;-28.666068132038934;-56.00050068773193;sao borja;RS
17180;-21.898803309073536;-49.02345761838358;iacanga;SP
21360;-22.86929864446877;-43.33514414305514;rio de janeiro;RJ
8150;-23.52525702276526;-46.41219089009748;sao paulo;SP
97095;-29.705970247850413;-53.758102406457446;santa maria;RS
8341;-23.597665270615675;-46.45270953497027;sao paulo;SP
